GenbankID,GeneName,GeneCategory,Replicate,8,6
121607822,pcc,Carbon cycling,1,11.3348,9.8814
158110300,pcc,Carbon cycling,1,8.5715,NA
71848870,rubisco,Carbon cycling,1,9.0473,NA
22415761,rubisco,Carbon cycling,1,9.3489,9.0941
68182286,CODH,Carbon cycling,1,8.8657,8.192
89347328,pcc,Carbon cycling,1,8.6304,NA
111611107,pcc,Carbon cycling,1,9.3057,8.4047
149377179,pcc,Carbon cycling,1,8.4986,NA
146307713,pcc,Carbon cycling,1,9.3318,NA
106771910,pcc,Carbon cycling,1,9.8,8.4731
158330288,pcc,Carbon cycling,1,10.4039,9.2683
28271289,FTHFS,Carbon cycling,1,9.0227,8.5659
60475948,rubisco,Carbon cycling,1,8.7613,8.2925
89241998,rubisco,Carbon cycling,1,9.6866,8.391
91802339,rubisco,Carbon cycling,1,9.4208,NA
83369532,CODH,Carbon cycling,1,8.9583,NA
118045694,pcc,Carbon cycling,1,9.534,8.4048
118698615,rubisco,Carbon cycling,1,9.2898,9.2802
78365391,FTHFS,Carbon cycling,1,8.6412,NA
90198261,pcc,Carbon cycling,1,9.4673,8.5439
154159886,pcc,Carbon cycling,1,8.7745,NA
121553501,pcc,Carbon cycling,1,9.5193,8.6462
68204088,pcc,Carbon cycling,1,8.3557,NA
90106706,pcc,Carbon cycling,1,8.5549,NA
90104852,rubisco,Carbon cycling,1,9.824,NA
78513491,pcc,Carbon cycling,1,8.4485,8.4431
90106602,pcc,Carbon cycling,1,8.9502,NA
148511138,rubisco,Carbon cycling,1,8.5121,NA
150014788,rubisco,Carbon cycling,1,9.4612,NA
73748499,CODH,Carbon cycling,1,10.0673,9.056
113731760,pcc,Carbon cycling,1,8.6129,8.3355
152146172,rubisco,Carbon cycling,1,8.6312,NA
154160944,rubisco,Carbon cycling,1,9.2802,8.9114
94984596,pcc,Carbon cycling,1,8.3388,NA
55772530,pcc,Carbon cycling,1,9.3755,NA
92117653,pcc,Carbon cycling,1,9.7473,9.7465
86750309,CODH,Carbon cycling,1,8.6864,8.4251
62996390,rubisco,Carbon cycling,1,9.2328,NA
114705666,rubisco,Carbon cycling,1,8.9798,8.5073
126703232,pcc,Carbon cycling,1,9.4511,9.2836
91692308,rubisco,Carbon cycling,1,8.9408,8.5993
50542742,rubisco,Carbon cycling,1,8.8222,NA
68190972,CODH,Carbon cycling,1,9.1206,8.4739
89207709,pcc,Carbon cycling,1,8.7804,8.8308
118173204,pcc,Carbon cycling,1,9.1336,NA
152025198,rubisco,Carbon cycling,1,8.4215,NA
149144321,pcc,Carbon cycling,1,9.1724,NA
98977415,pcc,Carbon cycling,1,8.909,NA
78167192,pcc,Carbon cycling,1,10.2339,8.1922
149819232,pcc,Carbon cycling,1,9.4696,9.2161
86748076,rubisco,Carbon cycling,1,10.4871,9.0181
60476050,rubisco,Carbon cycling,1,8.8803,8.1152
115256957,pcc,Carbon cycling,1,9.1091,NA
157679123,rubisco,Carbon cycling,1,9.1815,8.855
89275899,rubisco,Carbon cycling,1,9.0784,10.2804
16078882,pcc,Carbon cycling,1,8.6911,NA
89202879,rubisco,Carbon cycling,1,8.558,NA
115377695,pcc,Carbon cycling,1,9.2465,8.6122
84515323,pcc,Carbon cycling,1,9.1333,NA
158113061,pcc,Carbon cycling,1,9.4643,8.9152
88771707,rubisco,Carbon cycling,1,8.7625,9.931
21227351,rubisco,Carbon cycling,1,8.7212,8.2364
67915005,rubisco,Carbon cycling,1,9.0353,NA
89362129,rubisco,Carbon cycling,1,9.2709,8.9963
125862066,rubisco,Carbon cycling,1,8.7202,NA
90334548,rubisco,Carbon cycling,1,9.4347,8.4357
146404231,rubisco,Carbon cycling,1,8.4985,8.1793
67934550,rubisco,Carbon cycling,1,8.9145,8.1993
156860199,pcc,Carbon cycling,1,8.6371,NA
120589257,pcc,Carbon cycling,1,8.9761,8.8518
46580503,CODH,Carbon cycling,1,9.5406,8.2768
119538378,pcc,Carbon cycling,1,8.1699,NA
72162954,pcc,Carbon cycling,1,8.9413,NA
148657926,pcc,Carbon cycling,1,10.2205,9.8682
112821115,rubisco,Carbon cycling,1,9.9919,NA
4982345,FTHFS,Carbon cycling,1,10.203,9.1355
94482876,rubisco,Carbon cycling,1,9.1574,8.2274
86357847,pcc,Carbon cycling,1,8.8839,9.3406
149181897,pcc,Carbon cycling,1,10.9912,8.7381
124485383,rubisco,Carbon cycling,1,8.7742,NA
4836660,rubisco,Carbon cycling,1,9.2019,8.8331
148244796,rubisco,Carbon cycling,1,8.8257,NA
121603385,pcc,Carbon cycling,1,9.7476,NA
14026595,rubisco,Carbon cycling,1,9.5617,8.7244
86573399,pcc,Carbon cycling,1,9.0685,8.3712
78360337,pcc,Carbon cycling,1,9.1762,8.2244
111281411,pcc,Carbon cycling,1,8.8732,8.7793
84181207,rubisco,Carbon cycling,1,9.1955,NA
146308856,pcc,Carbon cycling,1,9.0313,NA
91690340,rubisco,Carbon cycling,1,10.295,9.5027
77743212,CODH,Carbon cycling,1,9.7444,NA
73537725,pcc,Carbon cycling,1,NA,NA
82741452,FTHFS,Carbon cycling,1,NA,NA
111021049,pcc,Carbon cycling,1,NA,8.1671
149182238,rubisco,Carbon cycling,1,NA,NA
92443198,pcc,Carbon cycling,1,NA,8.6976
87136287,pcc,Carbon cycling,1,NA,8.4769
150014764,rubisco,Carbon cycling,1,NA,NA
149917988,pcc,Carbon cycling,1,NA,8.2391
118435893,rubisco,Carbon cycling,1,NA,8.797
75703836,rubisco,Carbon cycling,1,NA,NA
106769175,FTHFS,Carbon cycling,1,NA,9.6013
117998696,pcc,Carbon cycling,1,NA,8.229
33567621,rubisco,Carbon cycling,1,NA,8.2197
146192104,rubisco,Carbon cycling,1,NA,8.2799
116609951,pcc,Carbon cycling,1,NA,8.0887
89347395,pcc,Carbon cycling,1,NA,8.6729
89055554,rubisco,Carbon cycling,1,NA,8.6221
85687975,pcc,Carbon cycling,1,NA,8.0799
68555062,CODH,Carbon cycling,1,NA,8.4239
1101742,rubisco,Carbon cycling,1,NA,9.1204
127513499,pcc,Carbon cycling,1,NA,8.5634
134099780,pcc,Carbon cycling,1,NA,8.3728
90420021,rubisco,Carbon cycling,1,NA,8.4962
69301315,FTHFS,Carbon cycling,1,NA,8.3793
114047888,pcc,Carbon cycling,1,NA,8.6329
110734506,rubisco,Carbon cycling,1,NA,8.0853
118436205,pcc,Carbon cycling,1,NA,8.4377
89241984,rubisco,Carbon cycling,1,NA,8.7159
68198514,pcc,Carbon cycling,1,NA,8.1527
86569029,pcc,Carbon cycling,1,NA,9.3662
150014824,rubisco,Carbon cycling,1,NA,8.3074
28808852,pcc,Carbon cycling,1,NA,8.3956
99080578,pcc,Carbon cycling,1,NA,8.215
149371314,pcc,Carbon cycling,1,NA,8.2135
112379609,rubisco,Carbon cycling,1,NA,8.2461
124022517,rubisco,Carbon cycling,1,NA,8.1351
88703386,pcc,Carbon cycling,1,NA,8.3976
78367553,pcc,Carbon cycling,1,NA,8.0834
88805792,pcc,Carbon cycling,1,NA,8.4339
148254105,rubisco,Carbon cycling,1,NA,8.4602
118570209,pcc,Carbon cycling,1,NA,8.1466
30721807,FTHFS,Carbon cycling,1,NA,8.5117
71366038,pcc,Carbon cycling,1,NA,8.3778
91186958,pcc,Carbon cycling,1,NA,8.1135
78357316,cytochrome,Energy process,1,8.7687,8.7269
78221546,cytochrome,Energy process,1,8.3767,NA
146277744,cytochrome,Energy process,1,9.2455,8.9647
153004576,cytochrome,Energy process,1,9.4782,10.3371
148262444,cytochrome,Energy process,1,9.2051,8.9917
126175709,cytochrome,Energy process,1,8.972,NA
146283178,cytochrome,Energy process,1,8.5934,8.2695
77458206,cytochrome,Energy process,1,8.8692,NA
157960153,cytochrome,Energy process,1,8.8714,8.5595
126172263,cytochrome,Energy process,1,9.4407,8.7881
39995179,cytochrome,Energy process,1,9.3648,NA
91792821,cytochrome,Energy process,1,10.5385,10.2835
114561738,cytochrome,Energy process,1,8.6843,8.9931
39995465,cytochrome,Energy process,1,11.0458,NA
120600339,cytochrome,Energy process,1,8.9829,8.2053
110548002,hydrogenase,Energy process,1,9.5903,NA
86159488,cytochrome,Energy process,1,8.3488,NA
39996436,cytochrome,Energy process,1,9.3968,9.7107
5020380,hydrogenase,Energy process,1,9.5915,8.373
91794547,cytochrome,Energy process,1,10.2822,9.8912
66043509,cytochrome,Energy process,1,9.4975,9.229
146283057,cytochrome,Energy process,1,8.9434,NA
78355627,cytochrome,Energy process,1,10.4098,9.7694
78224126,cytochrome,Energy process,1,9.2682,9.8711
157962516,cytochrome,Energy process,1,8.867,NA
127511504,cytochrome,Energy process,1,8.3908,8.1207
127511994,cytochrome,Energy process,1,9.8985,9.7113
3420957,hydrogenase,Energy process,1,9.3714,9.4727
78221327,cytochrome,Energy process,1,8.9289,9.1196
127512699,cytochrome,Energy process,1,8.2616,NA
118746435,hydrogenase,Energy process,1,8.675,NA
157375286,cytochrome,Energy process,1,10.4371,8.7116
146279248,cytochrome,Energy process,1,10.7535,8.5026
127511457,cytochrome,Energy process,1,8.5664,NA
26986924,cytochrome,Energy process,1,9.908,8.2947
78193586,hydrogenase,Energy process,1,9.1786,9.0418
78221556,cytochrome,Energy process,1,9.809,10.5519
114564468,cytochrome,Energy process,1,8.5535,NA
146278836,cytochrome,Energy process,1,8.5705,8.2238
148262604,cytochrome,Energy process,1,9.7054,NA
39995722,cytochrome,Energy process,1,9.6321,8.8713
114564708,cytochrome,Energy process,1,9.4785,8.73
126172508,cytochrome,Energy process,1,9.8965,9.3034
119774125,cytochrome,Energy process,1,9.0277,9.042
78221755,cytochrome,Energy process,1,9.2289,8.5577
127511210,cytochrome,Energy process,1,9.5255,8.8307
127512653,cytochrome,Energy process,1,8.4425,8.1556
78221764,cytochrome,Energy process,1,9.0206,NA
126172813,cytochrome,Energy process,1,9.9433,8.5289
39996164,cytochrome,Energy process,1,9.1151,9.0015
78221801,cytochrome,Energy process,1,9.0473,NA
78222132,cytochrome,Energy process,1,9.7569,8.2065
28870032,cytochrome,Energy process,1,9.545,9.0836
71733334,cytochrome,Energy process,1,9.7547,8.5031
118743723,hydrogenase,Energy process,1,8.7528,NA
157374296,cytochrome,Energy process,1,8.9957,9.0032
78221953,cytochrome,Energy process,1,9.2333,8.6609
127514040,cytochrome,Energy process,1,8.8861,NA
39995384,cytochrome,Energy process,1,10.8125,11.3291
157373414,cytochrome,Energy process,1,9.3704,NA
146281451,cytochrome,Energy process,1,8.8695,8.3352
39995807,cytochrome,Energy process,1,9.2447,8.9014
86159087,cytochrome,Energy process,1,NA,8.1244
39997174,cytochrome,Energy process,1,NA,NA
3378678,hydrogenase,Energy process,1,NA,8.0987
153005618,cytochrome,Energy process,1,NA,8.5301
146283697,cytochrome,Energy process,1,NA,8.5761
144944211,hydrogenase,Energy process,1,NA,8.1272
24373658,hydrogenase,Energy process,1,NA,8.8323
114563275,hydrogenase,Energy process,1,NA,8.2267
119774038,cytochrome,Energy process,1,NA,8.4135
113970948,cytochrome,Energy process,1,NA,8.1987
119776603,cytochrome,Energy process,1,NA,8.1406
127511458,cytochrome,Energy process,1,NA,8.654
146279987,cytochrome,Energy process,1,NA,8.0959
146282618,cytochrome,Energy process,1,NA,8.0291
78358251,cytochrome,Energy process,1,NA,8.7231
146292578,cytochrome,Energy process,1,NA,8.3255
86159237,cytochrome,Energy process,1,NA,8.4926
153005942,cytochrome,Energy process,1,NA,8.1432
91794107,cytochrome,Energy process,1,NA,8.0221
78221802,cytochrome,Energy process,1,NA,8.6391
39997514,hydrogenase,Energy process,1,NA,8.4926
157374665,cytochrome,Energy process,1,NA,9.2033
113968643,cytochrome,Energy process,1,NA,8.4826
157963794,cytochrome,Energy process,1,NA,8.7463
146280848,cytochrome,Energy process,1,NA,8.2875
126172266,cytochrome,Energy process,1,NA,8.4632
116268722,CopA,Metal Resistance,1,9.687,9.068
119949175,czcD,Metal Resistance,1,9.0006,10.0912
113733344,CusF,Metal Resistance,1,8.5476,NA
108764683,czcD,Metal Resistance,1,8.8316,NA
87135843,czcA,Metal Resistance,1,8.8959,9.4616
83749132,ZntA,Metal Resistance,1,8.5785,NA
148263215,TerC,Metal Resistance,1,9.1661,9.1482
108771904,arsB,Metal Resistance,1,9.1126,8.2576
118048714,pbrA,Metal Resistance,1,10.4186,10.3851
76588519,ZntA,Metal Resistance,1,9.4145,10.2692
119671055,ArsC,Metal Resistance,1,9.1667,8.9161
145595465,TerC,Metal Resistance,1,9.3222,9.4327
153813553,ChrA,Metal Resistance,1,9.5111,NA
150375801,ChrA,Metal Resistance,1,9.7037,8.6856
56695454,mer,Metal Resistance,1,9.5403,8.6749
118680136,CopA,Metal Resistance,1,8.5294,8.4482
149752407,ChrA,Metal Resistance,1,8.8387,9.1533
118655662,czcA,Metal Resistance,1,9.4498,9.3205
118039883,ChrA,Metal Resistance,1,8.8804,8.3309
77814270,ArsC,Metal Resistance,1,10.7547,NA
119766274,ChrA,Metal Resistance,1,9.8052,8.7304
71369287,czcD,Metal Resistance,1,9.0644,NA
85711146,ZntA,Metal Resistance,1,9.7805,9.2293
119864997,mer,Metal Resistance,1,9.4088,10.1052
150002688,ChrA,Metal Resistance,1,9.2612,10.2865
126388882,czcD,Metal Resistance,1,8.968,8.1611
37200382,TehB,Metal Resistance,1,9.0651,NA
94554509,ChrA,Metal Resistance,1,8.6212,8.2902
4468699,TerC,Metal Resistance,1,8.9717,9.0322
133738674,SilA,Metal Resistance,1,10.3783,8.542
91710881,silC,Metal Resistance,1,9.381,9.0548
34102575,CopA,Metal Resistance,1,10.3679,9.6866
85773958,czcA,Metal Resistance,1,8.6631,8.5456
149180593,czcD,Metal Resistance,1,8.6976,8.9311
77919195,CopA,Metal Resistance,1,8.9293,8.2702
104782092,ChrA,Metal Resistance,1,8.7127,NA
145590808,CopA,Metal Resistance,1,9.1452,NA
116695425,ChrA,Metal Resistance,1,8.4954,NA
71066132,silC,Metal Resistance,1,8.5145,NA
114537780,mer,Metal Resistance,1,9.674,9.2493
17134720,ZntA,Metal Resistance,1,9.063,8.4327
120587215,czcA,Metal Resistance,1,9.256,NA
42736257,ZntA,Metal Resistance,1,8.5238,8.1991
148570981,TerZ,Metal Resistance,1,10.2511,9.1676
157377212,czcD,Metal Resistance,1,8.7423,NA
119945013,TerZ,Metal Resistance,1,8.7405,9.2811
118668454,CopA,Metal Resistance,1,8.956,NA
17225097,nreB,Metal Resistance,1,9.2642,8.4183
119461930,SmtA,Metal Resistance,1,9.9029,8.5591
119456450,mer,Metal Resistance,1,9.1679,9.5589
86139114,CopA,Metal Resistance,1,10.7433,8.1406
54027692,czcD,Metal Resistance,1,8.7538,NA
95929330,silP,Metal Resistance,1,9.6233,NA
145304987,TerC,Metal Resistance,1,9.4393,NA
145221509,CopA,Metal Resistance,1,9.7027,9.5903
52629459,czcA,Metal Resistance,1,9.4348,NA
120611198,silC,Metal Resistance,1,11.2395,9.6662
114540803,czcD,Metal Resistance,1,9.3732,NA
114570880,merB,Metal Resistance,1,8.1271,NA
83943414,nreB,Metal Resistance,1,8.5524,8.2663
50549899,ZntA,Metal Resistance,1,9.8669,10.912
115375434,czcD,Metal Resistance,1,11.5367,10.0329
83765045,czcD,Metal Resistance,1,9.7781,10.1691
119899253,ChrA,Metal Resistance,1,10.4116,8.2322
74056840,czcA,Metal Resistance,1,8.7852,8.3104
74058169,ChrA,Metal Resistance,1,9.1768,8.7068
88790515,czcA,Metal Resistance,1,10.5548,10.3169
114543894,mer,Metal Resistance,1,8.4626,NA
121304061,ChrA,Metal Resistance,1,8.6868,NA
157324315,TerC,Metal Resistance,1,8.6002,NA
39576677,TerC,Metal Resistance,1,9.0315,8.6165
153894158,CopA,Metal Resistance,1,8.428,8.5264
145701525,CopA,Metal Resistance,1,10.7086,10.6109
110623050,arsB,Metal Resistance,1,9.1648,NA
67154153,czcA,Metal Resistance,1,9.2286,9.4569
157316094,ChrA,Metal Resistance,1,10.2159,9.6448
77174013,mer,Metal Resistance,1,8.4278,NA
56130753,cnrA,Metal Resistance,1,10.7768,9.1743
110599021,czcA,Metal Resistance,1,9.9894,9.8843
72120537,silC,Metal Resistance,1,9.608,8.3954
117999268,czcA,Metal Resistance,1,9.6635,9.4237
147851801,Al,Metal Resistance,1,9.2157,NA
146313536,TerC,Metal Resistance,1,10.1616,9.9347
118434236,ArsC,Metal Resistance,1,8.3953,NA
91202321,czcC,Metal Resistance,1,9.682,10.1213
85830689,CopA,Metal Resistance,1,10.689,NA
71838962,czcA,Metal Resistance,1,8.5345,NA
84691528,ArsC,Metal Resistance,1,10.0677,8.4058
154162182,ChrA,Metal Resistance,1,9.5158,NA
148652485,ArsC,Metal Resistance,1,8.955,8.7643
121555349,ChrA,Metal Resistance,1,10.3895,10.2343
62425502,ZntA,Metal Resistance,1,8.6507,8.5456
118729447,czcA,Metal Resistance,1,8.961,9.1421
90415035,ZntA,Metal Resistance,1,9.1,9.172
115423206,arsB,Metal Resistance,1,9.6828,10.04
110592501,CopA,Metal Resistance,1,8.9755,8.6362
88710122,ZntA,Metal Resistance,1,10.4594,9.6744
145408836,CopA,Metal Resistance,1,9.3542,9.6549
50085095,TerZ,Metal Resistance,1,9.5282,8.9606
134101899,TerC,Metal Resistance,1,9.0481,8.3403
13422766,ZntA,Metal Resistance,1,8.9978,NA
152981870,ChrA,Metal Resistance,1,9.9034,9.5248
77973953,ZitB,Metal Resistance,1,8.437,NA
6460028,TerZ,Metal Resistance,1,9.5333,8.4881
121596146,TerC,Metal Resistance,1,9.2668,8.9633
29604256,CopA,Metal Resistance,1,8.9353,9.025
126707025,ChrA,Metal Resistance,1,9.0341,8.5558
121301649,ChrA,Metal Resistance,1,10.2349,10.0073
158447949,ChrA,Metal Resistance,1,9.0874,9.0975
23465870,czcD,Metal Resistance,1,8.6834,NA
149361059,mer,Metal Resistance,1,9.2855,9.2073
113897440,ChrA,Metal Resistance,1,9.5873,9.0785
150839955,czcD,Metal Resistance,1,8.6623,NA
85669059,nreB,Metal Resistance,1,9.1574,8.319
83592229,TerZ,Metal Resistance,1,9.5034,8.9663
152992995,czcD,Metal Resistance,1,10.0138,9.0908
114319487,ZntA,Metal Resistance,1,9.1062,9.0842
156110372,ChrA,Metal Resistance,1,9.4801,9.5793
94264244,CopA,Metal Resistance,1,9.858,9.9961
116073929,ZntA,Metal Resistance,1,8.5841,NA
116265075,ZntA,Metal Resistance,1,9.661,9.0208
149374333,czcA,Metal Resistance,1,10.5613,9.3149
85693864,mer,Metal Resistance,1,8.8828,8.3162
113909954,CopA,Metal Resistance,1,8.5126,NA
91783762,ChrA,Metal Resistance,1,8.7054,9.2702
84499300,CopA,Metal Resistance,1,8.8997,8.3038
71916431,czcD,Metal Resistance,1,9.8148,NA
67522677,czcD,Metal Resistance,1,8.912,9.24
149277915,ChrA,Metal Resistance,1,10.1677,8.7844
56460746,merP,Metal Resistance,1,8.8964,NA
88919055,CopA,Metal Resistance,1,9.1415,NA
89053717,ChrA,Metal Resistance,1,10.5042,9.5245
67916589,CopA,Metal Resistance,1,9.0294,NA
121583382,TerZ,Metal Resistance,1,9.9229,8.7536
149822860,ChrA,Metal Resistance,1,9.3749,8.7337
10580282,ZntA,Metal Resistance,1,9.2696,NA
7769067,arsB,Metal Resistance,1,8.6484,9.139
151586430,CopA,Metal Resistance,1,9.8575,NA
118669130,ChrA,Metal Resistance,1,9.4258,9.2918
78484530,TehB,Metal Resistance,1,9.8177,9.536
118728128,TerC,Metal Resistance,1,9.1448,8.1678
57238575,ArsC,Metal Resistance,1,8.4229,8.143
68347476,CopA,Metal Resistance,1,8.7607,NA
77960616,ZitB,Metal Resistance,1,9.171,9.0682
77458043,CopA,Metal Resistance,1,8.6445,8.1733
149915408,CopA,Metal Resistance,1,8.7799,NA
88707106,ZntA,Metal Resistance,1,9.2499,8.263
119897709,czcD,Metal Resistance,1,9.0927,9.6866
146396856,ChrA,Metal Resistance,1,9.1603,NA
82500189,ZntA,Metal Resistance,1,9.0787,NA
67914223,czcA,Metal Resistance,1,9.8595,NA
118029236,czcD,Metal Resistance,1,8.9343,8.5871
6460025,TerD,Metal Resistance,1,8.7586,NA
94310675,silC,Metal Resistance,1,9.5243,9.2973
118736884,ChrA,Metal Resistance,1,9.0536,NA
148835866,ArsC,Metal Resistance,1,9.549,8.0205
91777301,ChrA,Metal Resistance,1,8.6205,NA
84711500,ChrA,Metal Resistance,1,11.4913,11.4929
76165912,ChrA,Metal Resistance,1,8.561,NA
21220835,TerZ,Metal Resistance,1,8.8825,NA
119899246,CopA,Metal Resistance,1,8.6477,8.3988
84391488,czcD,Metal Resistance,1,9.9435,9.3819
121543059,mer,Metal Resistance,1,8.5207,8.4315
109642772,ChrA,Metal Resistance,1,8.7307,NA
24351090,czcA,Metal Resistance,1,10.4291,NA
83592363,CopA,Metal Resistance,1,9.8368,9.7137
145221997,TerC,Metal Resistance,1,8.7418,NA
145575474,ChrA,Metal Resistance,1,9.284,9.0265
124521174,CadA,Metal Resistance,1,9.8371,NA
82742567,CopA,Metal Resistance,1,9.6618,9.2588
158443117,ChrA,Metal Resistance,1,8.3563,NA
118730373,ArsC,Metal Resistance,1,10.024,8.8746
114327161,czcD,Metal Resistance,1,8.8189,NA
152970595,ChrA,Metal Resistance,1,9.147,9.1647
118437303,czcD,Metal Resistance,1,10.835,10.0515
59713461,TerC,Metal Resistance,1,9.0756,NA
11496144,metC,Metal Resistance,1,8.5888,NA
46448394,TerC,Metal Resistance,1,9.0073,NA
28850615,pbrT,Metal Resistance,1,8.6412,NA
114187675,ChrA,Metal Resistance,1,9.1407,8.9564
158338206,ChrA,Metal Resistance,1,8.4505,NA
99038658,ZntA,Metal Resistance,1,9.0178,NA
83368632,mer,Metal Resistance,1,9.1707,8.8906
94422217,TehB,Metal Resistance,1,10.2877,9.8448
84389266,CopA,Metal Resistance,1,9.4039,8.158
118681426,czcA,Metal Resistance,1,9.3743,9.3112
78695669,czcA,Metal Resistance,1,8.7922,NA
106893619,ChrA,Metal Resistance,1,9.3076,8.2503
154173896,CorC,Metal Resistance,1,9.2364,NA
10176661,ZntA,Metal Resistance,1,9.4276,NA
77808421,czcA,Metal Resistance,1,8.3846,NA
26989538,silC,Metal Resistance,1,8.9916,8.6535
148500643,ChrA,Metal Resistance,1,9.6231,9.1635
90579752,TerC,Metal Resistance,1,8.8206,NA
77971987,TerC,Metal Resistance,1,8.6028,NA
30249100,silC,Metal Resistance,1,8.5428,NA
16412063,czcD,Metal Resistance,1,8.9032,8.076
118647436,CopA,Metal Resistance,1,10.9041,9.5993
68203061,CopA,Metal Resistance,1,9.0699,9.1461
77382984,silC,Metal Resistance,1,9.1783,8.8483
153893340,CopA,Metal Resistance,1,10.244,8.6786
71906350,CopA,Metal Resistance,1,8.7171,9.6888
77917904,silC,Metal Resistance,1,11.1706,11.2739
115460832,Al,Metal Resistance,1,9.7612,NA
94984197,CopA,Metal Resistance,1,9.1671,8.3592
151580204,czcA,Metal Resistance,1,10.5167,10.746
6460232,ChrA,Metal Resistance,1,9.5644,8.8559
134292508,ArsC,Metal Resistance,1,8.5543,NA
146194169,czcD,Metal Resistance,1,9.0727,NA
2636137,ChrA,Metal Resistance,1,9.7194,8.7809
90590115,ChrA,Metal Resistance,1,9.1455,10.1232
57020411,CopA,Metal Resistance,1,9.5764,9.4063
156231487,CadA,Metal Resistance,1,9.9291,8.9594
134051900,ChrA,Metal Resistance,1,9.0484,9.7929
145317688,CusF,Metal Resistance,1,11.5372,11.2183
42553681,czcD,Metal Resistance,1,8.7759,9.1121
134100191,TerC,Metal Resistance,1,10.6537,9.3293
118658467,silC,Metal Resistance,1,9.1281,8.2789
118467822,arsB,Metal Resistance,1,9.3105,8.5585
94554270,pbrA,Metal Resistance,1,8.9479,8.9675
77543726,TehB,Metal Resistance,1,9.3931,9.2004
110835044,mer,Metal Resistance,1,10.796,11.3272
56130751,cnrC,Metal Resistance,1,9.17,NA
126711128,nreB,Metal Resistance,1,8.9438,NA
144945410,ChrA,Metal Resistance,1,9.7963,8.5398
126387645,ChrA,Metal Resistance,1,10.2039,NA
69936175,CadA,Metal Resistance,1,8.7593,8.4351
115366286,TerC,Metal Resistance,1,9.8926,9.2978
116751190,CadA,Metal Resistance,1,9.5577,8.6619
86165092,ZntA,Metal Resistance,1,9.5331,9.3521
115255811,TerC,Metal Resistance,1,9.4939,8.7824
92394279,ZntA,Metal Resistance,1,9.5901,8.5995
76877098,czcD,Metal Resistance,1,8.46,11.0757
86568613,TerZ,Metal Resistance,1,8.6366,NA
77956875,ZitB,Metal Resistance,1,8.5499,NA
99080367,ArsC,Metal Resistance,1,9.2742,8.9045
110645039,ArsC,Metal Resistance,1,8.389,NA
41332,TehB,Metal Resistance,1,8.7273,8.3737
50954654,TerC,Metal Resistance,1,9.0412,9.2765
91974621,ChrA,Metal Resistance,1,8.3783,NA
121555348,ChrA,Metal Resistance,1,9.2284,9.6823
83594258,silC,Metal Resistance,1,8.867,8.2763
115515989,CopA,Metal Resistance,1,10.3151,9.3056
67917082,CopA,Metal Resistance,1,9.2342,NA
121605776,silC,Metal Resistance,1,9.8593,9.3493
46127621,ZntA,Metal Resistance,1,8.4174,NA
